burst,frame_slot,magnitude_packed_px
020_0490,8,1.0019512213675874
020_0490,9,1.0019512213675874
020_0490,10,1.938507802408853
020_0490,11,1.4142135623730951
020_0490,12,2.069118169655856
020_0490,13,1.3125
020_0491,1,0.7831227553838542
020_0491,2,0.9395810236483068
020_0491,3,0.875
020_0491,4,0.9560661587986472
020_0491,5,1.2515615246562992
020_0491,6,1.3975424859373686
020_0491,7,1.5625
020_0491,8,1.741048534648015
020_0491,9,2.125918918961869
020_0491,10,1.1127808634228036
020_0491,11,1.3764197215965774
020_0491,12,0.8948638164547721
020_0491,13,1.25
020_0492,1,0.25
020_0492,2,0.6281172263200556
020_0492,3,0.31868871959954903
020_0492,4,0.9882117688026185
020_0492,5,1.602000702247037
020_0492,6,2.1009670392464512
020_0492,7,0.5038911092686593
020_0492,8,0.5929270612815711
020_0492,9,0.9560661587986472
020_0492,10,0.4419417382415922
020_0492,11,0.13975424859373686
020_0492,12,0.6987712429686843
020_0492,13,0.3365728004459065
020_0494,1,0.13975424859373686
020_0494,2,1.0915155747858112
020_0494,3,1.0933034802834938
020_0494,4,0.625
020_0494,5,0.7905694150420949
020_0494,6,0.875
020_0494,7,0.5340002340823456
020_0494,8,0.4550068680800324
020_0494,9,0.6987712429686843
020_0494,10,1.194060823408925
020_0494,11,0.673145600891813
020_0494,12,0.08838834764831845
020_0494,13,0.5038911092686593
020_0495,1,1.875
020_0495,2,1.845602882529175
020_0495,3,2.61680267693229
020_0495,4,2.699102860211148
020_0495,5,2.114865539461079
020_0495,6,1.9525624189766635
020_0495,7,3.5892635038403076
020_0495,8,2.699102860211148
020_0495,9,2.851123681989261
020_0495,10,2.7414640249326636
020_0495,11,3.0573937021587523
020_0495,12,3.183207894561711
020_0495,13,4.297982811738549
020_0496,1,0.75
020_0496,2,0.2795084971874737
020_0496,3,0.8220591523728691
020_0496,4,1.2374368670764582
020_0496,5,0.8125
020_0496,6,0.7551903733496608
020_0496,7,0.3365728004459065
020_0496,8,0.25
020_0496,9,0.31868871959954903
020_0496,10,0.7603453162872774
020_0496,11,0.8948638164547721
020_0496,12,0.4881406047441659
020_0496,13,0.13975424859373686
020_0497,1,0.2651650429449553
020_0497,2,0.9100137361600648
020_0497,3,0.9457966219013473
020_0497,4,0.4550068680800324
020_0497,5,1.1405179744309162
020_0497,6,0.2651650429449553
020_0497,7,1.189143599402528
020_0497,8,1.1405179744309162
020_0497,9,1.8168052317185792
020_0497,10,0.5929270612815711
020_0497,11,1.0915155747858112
020_0497,12,1.7544586059522749
020_0497,13,1.3877252069484074
020_0553,1,1.2823927830426995
020_0553,2,0.7730823048033113
020_0553,3,1.0019512213675874
020_0553,4,0.39528470752104744
020_0553,5,0.375
020_0553,6,0.08838834764831845
020_0553,7,0.31868871959954903
020_0553,8,0.13975424859373686
020_0553,9,0.8149003006503311
020_0553,10,0.5625
020_0553,11,0.9560661587986472
020_0553,12,0.3365728004459065
020_0553,13,0.3644344934278313
020_0555,1,0.0
020_0555,2,0.875
020_0555,3,0.875
020_0555,4,0.875
020_0555,5,0.4419417382415922
020_0555,6,0.4419417382415922
020_0555,7,0.4419417382415922
020_0555,8,0.22534695471649932
020_0555,9,0.22534695471649932
020_0555,10,0.22534695471649932
020_0555,11,0.3535533905932738
020_0555,12,0.3535533905932738
020_0555,13,0.3535533905932738
020_0556,1,0.0
020_0556,2,0.25
020_0556,3,0.25
020_0556,4,0.25
020_0556,5,0.8385254915624212
020_0556,6,0.8385254915624212
020_0556,7,0.8385254915624212
020_0556,8,0.19764235376052372
020_0556,9,0.19764235376052372
020_0556,10,0.19764235376052372
020_0556,11,0.4759858191164943
020_0556,12,0.4759858191164943
020_0556,13,0.4759858191164943
020_0557,1,0.0
020_0557,2,1.4252192813739224
020_0557,3,1.4252192813739224
020_0557,4,1.4252192813739224
020_0557,5,1.118033988749895
020_0557,6,1.118033988749895
020_0557,7,1.118033988749895
020_0557,8,1.9008632907181937
020_0557,9,1.9008632907181937
020_0557,10,1.9008632907181937
020_0557,11,2.3125
020_0557,12,2.3125
020_0557,13,2.3125
020_0558,1,0.6281172263200556
020_0558,2,0.4375
020_0558,3,0.4192627457812106
020_0558,4,0.40019526483955303
020_0558,5,0.7525996611745185
020_0558,6,0.6903350635742038
020_0558,7,0.31868871959954903
020_0558,8,0.978279740156158
020_0558,9,0.08838834764831845
020_0558,10,1.0933034802834938
020_0558,11,0.4550068680800324
020_0558,12,0.9395810236483068
020_0558,13,1.213530489934225
020_0559,1,0.19764235376052372
020_0559,2,0.673145600891813
020_0559,3,0.676040864149498
020_0559,4,0.8772293029761374
020_0559,5,0.2795084971874737
020_0559,6,0.8408515029421069
020_0559,7,0.9519716382329886
020_0559,8,0.978279740156158
020_0559,9,1.3375584099395434
020_0559,10,1.194060823408925
020_0559,11,1.0915155747858112
020_0559,12,1.0174262872562316
020_0559,13,1.6500473478055107
020_0560,1,0.22534695471649932
020_0560,2,0.7126096406869612
020_0560,3,0.9519716382329886
020_0560,4,0.7126096406869612
020_0560,5,0.8125
020_0560,6,0.45069390943299864
020_0560,7,0.13975424859373686
020_0560,8,0.9762812094883317
020_0560,9,0.7525996611745185
020_0560,10,0.5340002340823456
020_0560,11,0.676040864149498
020_0560,12,1.1267347735824966
020_0560,13,0.8149003006503311
020_0561,1,0.5038911092686593
020_0561,2,0.4419417382415922
020_0561,3,0.2795084971874737
020_0561,4,0.31868871959954903
020_0561,5,0.9540210951546092
020_0561,6,0.8838834764831844
020_0561,7,0.676040864149498
020_0561,8,0.13975424859373686
020_0561,9,0.4192627457812106
020_0561,10,0.6434768838116876
020_0561,11,0.9519716382329886
020_0561,12,0.8948638164547721
020_0561,13,1.0698276730389806
020_0541,1,0.2576941016011038
020_0541,2,0.3125
020_0541,3,0.3535533905932738
020_0541,4,0.5762215285808054
020_0541,5,1.0097184013377194
020_0541,6,0.19764235376052372
020_0541,7,1.194060823408925
020_0541,8,1.5774286830154953
020_0541,9,0.9882117688026185
020_0541,10,0.7730823048033113
020_0541,11,0.08838834764831845
020_0541,12,1.0250762166785454
020_0541,13,1.231107225224513
020_0544,1,0.2795084971874737
020_0544,2,0.13975424859373686
020_0544,3,0.6903350635742038
020_0544,4,0.4881406047441659
020_0544,5,0.6373774391990981
020_0544,6,0.5340002340823456
020_0544,7,0.8948638164547721
020_0544,8,0.673145600891813
020_0544,9,0.6987712429686843
020_0544,10,1.207075494739248
020_0544,11,0.9375
020_0544,12,1.0097184013377194
020_0544,13,1.8729155079714621
020_0545,1,0.1767766952966369
020_0545,2,0.9375
020_0545,3,0.6987712429686843
020_0545,4,0.3801726581436387
020_0545,5,1.189143599402528
020_0545,6,0.6987712429686843
020_0545,7,1.8221724671391564
020_0545,8,1.0476909133900132
020_0545,9,1.2823927830426995
020_0545,10,1.1473474844178637
020_0545,11,1.0077822185373186
020_0545,12,0.625
020_0545,13,1.213530489934225
020_0546,1,0.9375
020_0546,2,1.6129359875704925
020_0546,3,1.3707320124663318
020_0546,4,1.0643366478704002
020_0546,5,0.8408515029421069
020_0546,6,1.9080421903092184
020_0546,7,1.4388580541526672
020_0546,8,1.0077822185373186
020_0546,9,0.9457966219013473
020_0546,10,2.0963137289060527
020_0546,11,1.7897276329095442
020_0546,12,2.9134655052016663
020_0546,13,9.925503765552659
020_0547,1,1.0019512213675874
020_0547,2,0.2795084971874737
020_0547,3,0.5038911092686593
020_0547,4,0.6373774391990981
020_0547,5,1.0643366478704002
020_0547,6,0.7525996611745185
020_0547,7,0.0625
020_0547,8,1.1490485194281397
020_0547,9,1.3491895715576814
020_0547,10,1.2655285457072867
020_0547,11,0.22534695471649932
020_0547,12,1.3764197215965774
020_0547,13,0.8682777493406127
020_0549,1,0.8500919067959652
020_0549,2,0.625
020_0549,3,0.8682777493406127
020_0549,4,0.9882117688026185
020_0549,5,1.0680004681646913
020_0549,6,1.0019512213675874
020_0549,7,1.2639842760097928
020_0549,8,1.2655285457072867
020_0549,9,0.7525996611745185
020_0549,10,0.6903350635742038
020_0549,11,1.125
020_0549,12,1.0698276730389806
020_0549,13,1.0476909133900132
020_0550,1,0.8125
020_0550,2,0.8003905296791061
020_0550,3,1.3360973954019968
020_0550,4,1.0019512213675874
020_0550,5,1.3707320124663318
020_0550,6,1.1075028216668343
020_0550,7,1.4100642715848097
020_0550,8,1.4045128158902644
020_0550,9,1.194060823408925
020_0550,10,1.1792476415070754
020_0550,11,0.9722718241315028
020_0550,12,2.2887291779500694
020_0550,13,1.4045128158902644
020_0552,1,0.4192627457812106
020_0552,2,2.4375
020_0552,3,2.4375
020_0552,4,2.003902442735175
020_0552,5,1.3721561500062593
020_0552,6,1.0698276730389806
020_0552,7,1.1675963557668378
020_0552,8,0.6525191568069094
020_0552,9,0.4192627457812106
020_0552,10,0.9457966219013473
020_0552,11,1.0174262872562316
020_0552,12,1.194060823408925
020_0552,13,0.9228014412645875
020_0525,1,0.3644344934278313
020_0525,2,0.3801726581436387
020_0525,3,0.3801726581436387
020_0525,4,0.8220591523728691
020_0525,5,1.1267347735824966
020_0525,6,0.1767766952966369
020_0525,7,1.0077822185373186
020_0525,8,0.9722718241315028
020_0525,9,0.19764235376052372
020_0525,10,0.2576941016011038
020_0525,11,1.0643366478704002
020_0525,12,1.0698276730389806
020_0525,13,0.7603453162872774
020_0526,1,1.2823927830426995
020_0526,2,0.7071067811865476
020_0526,3,0.8838834764831844
020_0526,4,0.9395810236483068
020_0526,5,0.08838834764831845
020_0526,6,0.8682777493406127
020_0526,7,0.13975424859373686
020_0526,8,0.31868871959954903
020_0526,9,0.5625
020_0526,10,0.4419417382415922
020_0526,11,0.31868871959954903
020_0526,12,0.13975424859373686
020_0526,13,0.08838834764831845
020_0527,1,1.1524430571616109
020_0527,2,1.4496766880929002
020_0527,3,0.4419417382415922
020_0527,4,1.213530489934225
020_0527,5,1.3005407529178008
020_0527,6,0.9375
020_0527,7,1.2279301690242812
020_0527,8,1.8802011195614154
020_0527,9,1.7001838135919305
020_0527,10,1.4252192813739224
020_0527,11,0.8838834764831844
020_0527,12,0.9457966219013473
020_0527,13,0.7629097259833564
020_0532,1,1.0698276730389806
020_0532,2,1.3184389443580617
020_0532,3,0.8838834764831844
020_0532,4,1.4644218142324976
020_0532,5,2.158739504896318
020_0532,6,2.1009670392464512
020_0532,7,2.918154382482188
020_0532,8,2.3057333432120894
020_0532,9,1.7241392780167153
020_0532,10,0.3125
020_0532,11,0.7315437444199766
020_0532,12,0.7288689868556626
020_0532,13,0.7730823048033113
020_0535,1,0.22534695471649932
020_0535,2,1.6641908694617935
020_0535,3,2.063446752402397
020_0535,4,3.442042453253591
020_0535,5,4.172547932618629
020_0535,6,1.9852975217835738
020_0535,7,3.0777680630612827
020_0535,8,3.1349840509961133
020_0535,9,2.4558603380485624
020_0535,10,2.3659366538434625
020_0535,11,5.131093937943448
020_0535,12,9.058188629632307
020_0535,13,7.314903451174185
020_0537,1,3.4966501826748413
020_0537,2,2.2088246308840365
020_0537,3,2.684591449364316
020_0537,4,2.6287176056016364
020_0537,5,2.0700618952098995
020_0537,6,2.0775962673243327
020_0537,7,1.288470508005519
020_0537,8,2.19463123325993
020_0537,9,2.0860399085348296
020_0537,10,2.0662844068520676
020_0537,11,2.125
020_0537,12,1.7544586059522749
020_0537,13,1.2655285457072867
020_0538,1,0.31868871959954903
020_0538,2,1.1319231422671772
020_0538,3,0.6875
020_0538,4,0.625
020_0538,5,0.8149003006503311
020_0538,6,0.13975424859373686
020_0538,7,0.8125
020_0538,8,0.19764235376052372
020_0538,9,0.5929270612815711
020_0538,10,0.13975424859373686
020_0538,11,1.0680004681646913
020_0538,12,1.0077822185373186
020_0538,13,1.0077822185373186
020_0539,1,0.45069390943299864
020_0539,2,0.125
020_0539,3,0.5
020_0539,4,0.6903350635742038
020_0539,5,0.2576941016011038
020_0539,6,0.2795084971874737
020_0539,7,1.0789172813520043
020_0539,8,1.2374368670764582
020_0539,9,1.200585794518659
020_0539,10,1.7787811838447134
020_0539,11,0.45069390943299864
020_0539,12,0.6903350635742038
020_0539,13,0.3801726581436387
020_0512,1,0.6281172263200556
020_0512,2,1.4908575552345704
020_0512,3,1.2405895775799505
020_0512,4,1.346291201783626
020_0512,5,1.3005407529178008
020_0512,6,2.3259742582410494
020_0512,7,1.4252192813739224
020_0512,8,4.562928062110995
020_0512,9,0.2576941016011038
020_0512,10,0.2576941016011038
020_0512,11,0.6525191568069094
020_0512,12,0.2651650429449553
020_0512,13,0.5625
020_0514,1,0.9395810236483068
020_0514,2,0.31868871959954903
020_0514,3,1.0643366478704002
020_0514,4,0.9540210951546092
020_0514,5,0.9395810236483068
020_0514,6,0.7126096406869612
020_0514,7,0.9375
020_0514,8,1.288470508005519
020_0514,9,0.7126096406869612
020_0514,10,0.08838834764831845
020_0514,11,0.6373774391990981
020_0514,12,1.845602882529175
020_0514,13,2.5837533260742984
020_0518,1,0.9560661587986472
020_0518,2,1.3360973954019968
020_0518,3,1.3877252069484074
020_0518,4,2.3259742582410494
020_0518,5,1.7787811838447134
020_0518,6,1.4169730060943293
020_0518,7,2.8125
020_0518,8,3.5377429245212264
020_0518,9,2.92216743189024
020_0518,10,3.000650971039451
020_0518,11,4.004879835900199
020_0518,12,10.81900093585355
020_0518,13,15.033296378372908
020_0519,1,0.2576941016011038
020_0519,2,0.7629097259833564
020_0519,3,1.0752906583803283
020_0519,4,1.341931909598993
020_0519,5,0.6281172263200556
020_0519,6,1.4142135623730951
020_0519,7,1.3707320124663318
020_0519,8,1.4169730060943293
020_0519,9,1.511673327805978
020_0519,10,1.2453036778232047
020_0519,11,1.4045128158902644
020_0519,12,1.5934435979977453
020_0519,13,1.1267347735824966
020_0520,1,0.5153882032022076
020_0520,2,0.8705242673240075
020_0520,3,1.2374368670764582
020_0520,4,0.4759858191164943
020_0520,5,0.0625
020_0520,6,0.6155536126122565
020_0520,7,2.2647088664991797
020_0520,8,1.0789172813520043
020_0520,9,1.5129648046137756
020_0520,10,1.202211503854459
020_0520,11,1.8843516789601669
020_0520,12,1.7600159800410904
020_0520,13,2.240431041116865
020_0521,1,0.39528470752104744
020_0521,2,0.5038911092686593
020_0521,3,0.13975424859373686
020_0521,4,0.19764235376052372
020_0521,5,0.2576941016011038
020_0521,6,0.1875
020_0521,7,0.0625
020_0521,8,0.2795084971874737
020_0521,9,0.08838834764831845
020_0521,10,0.08838834764831845
020_0521,11,0.6525191568069094
020_0521,12,0.08838834764831845
020_0521,13,0.125
020_0523,1,0.8838834764831844
020_0523,2,0.6373774391990981
020_0523,3,0.19764235376052372
020_0523,4,0.8220591523728691
020_0523,5,0.19764235376052372
020_0523,6,0.8125
020_0523,7,0.9395810236483068
020_0523,8,0.6987712429686843
020_0523,9,0.13975424859373686
020_0523,10,0.08838834764831845
020_0523,11,0.9100137361600648
020_0523,12,0.3365728004459065
020_0523,13,0.2576941016011038
020_0524,1,1.4142135623730951
020_0524,2,1.3184389443580617
020_0524,3,1.4429245475768995
020_0524,4,1.2562344526401112
020_0524,5,1.976423537605237
020_0524,6,2.1286732957408003
020_0524,7,2.043472840533977
020_0524,8,1.7600159800410904
020_0524,9,1.505199322349037
020_0524,10,1.9253652250936704
020_0524,11,1.4496766880929002
020_0524,12,1.961544353309402
020_0524,13,1.8200274723201295
020_0583,1,2.108390974179125
020_0583,2,2.3560096031213456
020_0583,3,1.7776828316659865
020_0583,4,1.961544353309402
020_0583,5,1.3184389443580617
020_0583,6,1.7286645857424163
020_0583,7,1.4169730060943293
020_0583,8,1.7286645857424163
020_0583,9,1.5625
020_0583,10,1.3707320124663318
020_0583,11,0.8500919067959652
020_0583,12,1.459077191241094
020_0583,13,1.688657010763287
020_0585,1,2.000976324197765
020_0585,2,2.889907005424223
020_0585,3,3.023992600850736
020_0585,4,3.837520358252188
020_0585,5,3.2137400330456103
020_0585,6,3.000650971039451
020_0585,7,2.7613402542968153
020_0585,8,2.3659366538434625
020_0585,9,0.5625
020_0585,10,3.359920013928903
020_0585,11,5.969976968129776
020_0585,12,6.26529378800388
020_0585,13,6.962511220816811
020_0586,1,1.2562344526401112
020_0586,2,1.8125
020_0586,3,1.7161912772182477
020_0586,4,1.6129359875704925
020_0586,5,2.1551174561958333
020_0586,6,1.8168052317185792
020_0586,7,0.6903350635742038
020_0586,8,0.5659615711335886
020_0586,9,0.6281172263200556
020_0586,10,0.4419417382415922
020_0586,11,0.676040864149498
020_0586,12,1.2374368670764582
020_0586,13,0.13975424859373686
020_0588,1,0.22534695471649932
020_0588,2,0.0
020_0588,3,1.2374368670764582
020_0588,4,0.875
020_0588,5,1.505199322349037
020_0588,6,2.114865539461079
020_0588,7,1.9008632907181937
020_0588,8,1.994132016692977
020_0588,9,1.4142135623730951
020_0588,10,1.7059180079945226
020_0588,11,2.1578345627040085
020_0588,12,1.3360973954019968
020_0588,13,1.7897276329095442
020_0589,1,0.2576941016011038
020_0589,2,0.08838834764831845
020_0589,3,1.0174262872562316
020_0589,4,0.6373774391990981
020_0589,5,1.1057378758096332
020_0589,6,1.0307764064044151
020_0589,7,0.9395810236483068
020_0589,8,1.1057378758096332
020_0589,9,1.3877252069484074
020_0589,10,1.688657010763287
020_0589,11,0.4550068680800324
020_0589,12,0.2795084971874737
020_0589,13,1.2823927830426995
020_0594,1,0.9882117688026185
020_0594,2,0.7288689868556626
020_0594,3,1.459077191241094
020_0594,4,1.5662455107677085
020_0594,5,1.1405179744309162
020_0594,6,0.6281172263200556
020_0594,7,2.9275096071575923
020_0594,8,2.0472924192699
020_0594,9,1.5625
020_0594,10,2.6257439422000006
020_0594,11,0.9519716382329886
020_0594,12,1.5774286830154953
020_0594,13,1.1267347735824966
020_0595,1,0.1767766952966369
020_0595,2,0.7629097259833564
020_0595,3,0.7603453162872774
020_0595,4,1.352081728298996
020_0595,5,1.200585794518659
020_0595,6,1.459077191241094
020_0595,7,1.200585794518659
020_0595,8,1.875
020_0595,9,2.342708101748914
020_0595,10,2.050152433357091
020_0595,11,1.625
020_0595,12,1.3721561500062593
020_0595,13,1.1267347735824966
020_0596,1,0.7126096406869612
020_0596,2,0.8882919002219934
020_0596,3,0.8500919067959652
020_0596,4,1.194060823408925
020_0596,5,0.25
020_0596,6,1.2823927830426995
020_0596,7,1.3877252069484074
020_0596,8,1.0174262872562316
020_0596,9,1.1792476415070754
020_0596,10,1.200585794518659
020_0596,11,0.7525996611745185
020_0596,12,0.8125
020_0596,13,0.1767766952966369
020_0572,1,0.2576941016011038
020_0572,2,0.9702609185162515
020_0572,3,1.0402073110683274
020_0572,4,0.3801726581436387
020_0572,5,0.9395810236483068
020_0572,6,0.8385254915624212
020_0572,7,1.5674920254980567
020_0572,8,1.0643366478704002
020_0572,9,0.6875
020_0572,10,2.0963137289060527
020_0572,11,1.2655285457072867
020_0572,12,0.5153882032022076
020_0572,13,3.110591784532326
020_0573,1,0.19764235376052372
020_0573,2,0.5659615711335886
020_0573,3,1.3287682265918312
020_0573,4,0.8149003006503311
020_0573,5,2.0700618952098995
020_0573,6,1.6828640022295325
020_0573,7,1.8802011195614154
020_0573,8,3.0650499588098072
020_0573,9,4.155662552469822
020_0573,10,6.8431078465854975
020_0573,11,8.467769777219974
020_0573,12,5.1648602352822675
020_0573,13,2.9054098247923648
020_0575,1,0.5659615711335886
020_0575,2,2.012655273513077
020_0575,3,4.283872372048449
020_0575,4,5.005075548880356
020_0575,5,4.00195264839553
020_0575,6,3.085373761799371
020_0575,7,0.3125
020_0575,8,1.505199322349037
020_0575,9,1.5971165423975797
020_0575,10,0.9228014412645875
020_0575,11,1.3707320124663318
020_0575,12,0.4759858191164943
020_0575,13,1.0752906583803283
020_0576,1,0.5376453291901642
020_0576,2,1.7161912772182477
020_0576,3,1.0643366478704002
020_0576,4,0.7525996611745185
020_0576,5,0.125
020_0576,6,0.22534695471649932
020_0576,7,0.2576941016011038
020_0576,8,0.8149003006503311
020_0576,9,0.2576941016011038
020_0576,10,0.13975424859373686
020_0576,11,1.4045128158902644
020_0576,12,0.9702609185162515
020_0576,13,0.8149003006503311
020_0577,1,1.1405179744309162
020_0577,2,1.6213902213841058
020_0577,3,0.8838834764831844
020_0577,4,1.352081728298996
020_0577,5,0.9291292967074066
020_0577,6,1.0307764064044151
020_0577,7,0.7905694150420949
020_0577,8,1.0643366478704002
020_0577,9,0.8338540040078959
020_0577,10,1.8791620472966135
020_0577,11,0.9457966219013473
020_0577,12,1.1405179744309162
020_0577,13,1.9415280708761333
020_0579,1,1.2279301690242812
020_0579,2,1.118033988749895
020_0579,3,0.8149003006503311
020_0579,4,1.194060823408925
020_0579,5,2.23606797749979
020_0579,6,1.125
020_0579,7,1.0933034802834938
020_0579,8,1.3258252147247767
020_0579,9,1.7286645857424163
020_0579,10,1.5524677935467777
020_0579,11,1.7161912772182477
020_0579,12,2.401171589037318
020_0579,13,1.8791620472966135
020_0581,1,1.1675963557668378
020_0581,2,0.9375
020_0581,3,0.5
020_0581,4,0.125
020_0581,5,0.25
020_0581,6,0.375
020_0581,7,0.875
020_0581,8,0.7525996611745185
020_0581,9,0.1875
020_0581,10,0.25
020_0581,11,0.19764235376052372
020_0581,12,0.3365728004459065
020_0581,13,0.75
020_0582,1,0.75
020_0582,2,1.0915155747858112
020_0582,3,3.020761493398643
020_0582,4,2.5502757203878956
020_0582,5,2.918154382482188
020_0582,6,2.1830311495716224
020_0582,7,2.2647088664991797
020_0582,8,2.3057333432120894
020_0582,9,2.4375
020_0582,10,2.8339460121886586
020_0582,11,2.4653853654145026
020_0582,12,2.696206826265374
020_0582,13,2.576941016011038
020_0610,1,1.0680004681646913
020_0610,2,0.1767766952966369
020_0610,3,1.764449276686638
020_0610,4,1.231107225224513
020_0610,5,0.7629097259833564
020_0610,6,1.5625
020_0610,7,1.2823927830426995
020_0610,8,1.1524430571616109
020_0610,9,1.2279301690242812
020_0610,10,0.7603453162872774
020_0610,11,0.9100137361600648
020_0610,12,1.0174262872562316
020_0610,13,1.6793786053180504
020_0611,1,0.9100137361600648
020_0611,2,0.8948638164547721
020_0611,3,0.2795084971874737
020_0611,4,1.194060823408925
020_0611,5,0.9100137361600648
020_0611,6,1.0019512213675874
020_0611,7,0.8705242673240075
020_0611,8,1.194060823408925
020_0611,9,0.7730823048033113
020_0611,10,1.0019512213675874
020_0611,11,0.673145600891813
020_0611,12,0.4759858191164943
020_0611,13,0.9540210951546092
020_0621,1,0.08838834764831845
020_0621,2,1.034559084827928
020_0621,3,0.19764235376052372
020_0621,4,0.4375
020_0621,5,0.31868871959954903
020_0621,6,0.1875
020_0621,7,0.6281172263200556
020_0621,8,0.08838834764831845
020_0621,9,1.459077191241094
020_0621,10,0.13975424859373686
020_0621,11,0.3365728004459065
020_0621,12,0.0625
020_0621,13,0.45069390943299864
020_0622,1,0.8772293029761374
020_0622,2,0.1875
020_0622,3,0.8838834764831844
020_0622,4,0.0625
020_0622,5,0.2576941016011038
020_0622,6,0.5762215285808054
020_0622,7,0.3535533905932738
020_0622,8,1.0752906583803283
020_0622,9,0.6373774391990981
020_0622,10,0.08838834764831845
020_0622,11,1.0698276730389806
020_0622,12,1.0643366478704002
020_0622,13,0.8125
020_0623,1,0.5896238207535377
020_0623,2,0.8772293029761374
020_0623,3,1.0077822185373186
020_0623,4,0.6987712429686843
020_0623,5,0.5038911092686593
020_0623,6,0.08838834764831845
020_0623,7,0.6643841132959156
020_0623,8,1.31398725260179
020_0623,9,0.6281172263200556
020_0623,10,0.4375
020_0623,11,0.8772293029761374
020_0623,12,0.2576941016011038
020_0623,13,0.19764235376052372
020_0624,1,2.7414640249326636
020_0624,2,2.934839220468474
020_0624,3,1.938507802408853
020_0624,4,1.6921232963351105
020_0624,5,2.1551174561958333
020_0624,6,1.8135772660683636
020_0624,7,2.0775962673243327
020_0624,8,2.003902442735175
020_0624,9,2.169569369713723
020_0624,10,3.2596012026013246
020_0624,11,3.4323825544364954
020_0624,12,3.2596012026013246
020_0624,13,3.5189220650648116
020_0628,1,1.8645542362720373
020_0628,2,3.250600905986461
020_0628,3,3.0682344271583943
020_0628,4,3.313089570174643
020_0628,5,3.365728004459065
020_0628,6,2.850438562747845
020_0628,7,0.9540210951546092
020_0628,8,1.9415280708761333
020_0628,9,2.405235175611732
020_0628,10,2.0710051907226115
020_0628,11,3.547115905915678
020_0628,12,1.8392423711952701
020_0628,13,1.3877252069484074
020_0630,1,1.0625
020_0630,2,0.8149003006503311
020_0630,3,0.8220591523728691
020_0630,4,0.3125
020_0630,5,1.0643366478704002
020_0630,6,1.1267347735824966
020_0630,7,1.5934435979977453
020_0630,8,0.7525996611745185
020_0630,9,1.341931909598993
020_0630,10,1.3975424859373686
020_0630,11,1.5436361294035585
020_0630,12,1.0680004681646913
020_0630,13,1.034559084827928
020_0598,1,0.795495128834866
020_0598,2,0.2795084971874737
020_0598,3,0.3125
020_0598,4,0.3801726581436387
020_0598,5,0.5
020_0598,6,1.2405895775799505
020_0598,7,0.5153882032022076
020_0598,8,0.13975424859373686
020_0598,9,0.3801726581436387
020_0598,10,0.4881406047441659
020_0598,11,0.0625
020_0598,12,0.1767766952966369
020_0598,13,1.125
020_0601,1,0.5659615711335886
020_0601,2,0.0625
020_0601,3,0.5659615711335886
020_0601,4,0.5929270612815711
020_0601,5,0.9560661587986472
020_0601,6,1.194060823408925
020_0601,7,1.0077822185373186
020_0601,8,0.9702609185162515
020_0601,9,1.0019512213675874
020_0601,10,0.9457966219013473
020_0601,11,0.9375
020_0601,12,0.19764235376052372
020_0601,13,0.19764235376052372
020_0602,1,0.8682777493406127
020_0602,2,1.0077822185373186
020_0602,3,1.194060823408925
020_0602,4,1.1267347735824966
020_0602,5,1.75
020_0602,6,2.0087698349985246
020_0602,7,1.7161912772182477
020_0602,8,1.3287682265918312
020_0602,9,1.6225943732183963
020_0602,10,2.0615528128088303
020_0602,11,2.4375
020_0602,12,2.0558605254248157
020_0602,13,2.0615528128088303
020_0603,1,0.8220591523728691
020_0603,2,1.194060823408925
020_0603,3,1.25
020_0603,4,1.5637495003996005
020_0603,5,1.2655285457072867
020_0603,6,0.0625
020_0603,7,0.4550068680800324
020_0603,8,1.189143599402528
020_0603,9,1.1267347735824966
020_0603,10,1.0643366478704002
020_0603,11,1.25
020_0603,12,1.0625
020_0603,13,0.4759858191164943
020_0605,1,0.6875
020_0605,2,0.13975424859373686
020_0605,3,0.19764235376052372
020_0605,4,0.39528470752104744
020_0605,5,0.3801726581436387
020_0605,6,0.45069390943299864
020_0605,7,1.200585794518659
020_0605,8,1.8645542362720373
020_0605,9,1.0019512213675874
020_0605,10,1.3005407529178008
020_0605,11,1.352081728298996
020_0605,12,0.7315437444199766
020_0605,13,0.4759858191164943
020_0606,1,1.3877252069484074
020_0606,2,1.0174262872562316
020_0606,3,0.5762215285808054
020_0606,4,1.1075028216668343
020_0606,5,2.2534695471649933
020_0606,6,2.1360009363293826
020_0606,7,1.875
020_0606,8,1.961544353309402
020_0606,9,2.2638462845343543
020_0606,10,2.1009670392464512
020_0606,11,2.0242668425877057
020_0606,12,1.1267347735824966
020_0606,13,1.3491895715576814
020_0608,1,0.0625
020_0608,2,1.1858541225631423
020_0608,3,1.383496476323666
020_0608,4,2.1478550346799477
020_0608,5,1.9625398085134478
020_0608,6,1.5436361294035585
020_0608,7,1.2823927830426995
020_0608,8,1.7161912772182477
020_0608,9,1.7376798468072305
020_0608,10,1.5474273003924934
020_0608,11,1.9415280708761333
020_0608,12,2.0155644370746373
020_0608,13,1.688657010763287
020_0609,1,0.0625
020_0609,2,0.6987712429686843
020_0609,3,0.0625
020_0609,4,0.9228014412645875
020_0609,5,1.1675963557668378
020_0609,6,1.2374368670764582
020_0609,7,1.3707320124663318
020_0609,8,0.3365728004459065
020_0609,9,0.0625
